step,loss
819,7.951133973449487e-09
820,7.913731892017495e-09
821,7.891459929965094e-09
822,7.867311246911868e-09
823,7.835422088930954e-09
824,7.817172686941376e-09
825,7.797161138967112e-09
826,7.765065035414409e-09
827,7.757433806432346e-09
828,7.745907915079897e-09
829,7.73633335171553e-09
830,7.724228368033437e-09
831,7.702904980533276e-09
832,7.678454316817351e-09
833,7.651317801560253e-09
834,7.626811182603888e-09
835,7.588136341496465e-09
836,7.56173257343562e-09
837,7.544617375287999e-09
838,7.519483702367324e-09
839,7.513991207019899e-09
840,7.500206677946153e-09
841,7.478261565552202e-09
842,7.456300465946697e-09
843,7.43884687182117e-09
844,7.426844028657342e-09
845,7.412183755661772e-09
846,7.389653333689239e-09
847,7.367273013869635e-09
848,7.335262175445223e-09
849,7.2986314769707406e-09
850,7.2929151606615505e-09
851,7.2721144661613835e-09
852,7.248797118108996e-09
853,7.214806529987072e-09
854,7.2077268598036426e-09
855,7.196264473208203e-09
856,7.175343874621376e-09
857,7.144925540103486e-09
858,7.11828684885063e-09
859,7.102606058850824e-09
860,7.068984952951496e-09
861,7.027876947063305e-09
862,7.000661383926854e-09
863,6.981996314436856e-09
864,6.963395193793076e-09
865,6.948817965479748e-09
866,6.9281660408648804e-09
867,6.905283456148936e-09
868,6.884323333622433e-09
869,6.858253520647395e-09
870,6.838091426430992e-09
871,6.822498122005527e-09
872,6.806746721821355e-09
873,6.775930927460649e-09
874,6.759582671378439e-09
875,6.736753377367677e-09
876,6.711885713883703e-09
877,6.682469688712445e-09
878,6.660753282261567e-09
879,6.629631954524484e-09
880,6.6145817712026655e-09
881,6.588715795174949e-09
882,6.566731602930531e-09
883,6.551471809501663e-09
884,6.531409635357477e-09
885,6.501192473251649e-09
886,6.4776948249800625e-09
887,6.4603682403685525e-09
888,6.446147615690734e-09
889,6.432996357830234e-09
890,6.408860109274883e-09
891,6.387559814413635e-09
892,6.366936311508198e-09
893,6.340000524573952e-09
894,6.311723588225959e-09
895,6.2978555703807615e-09
896,6.282863118656223e-09
897,6.265359342449983e-09
898,6.258967566452611e-09
899,6.251287487657464e-09
900,6.2333973538386545e-09
901,6.211353209550907e-09
902,6.2110174781082605e-09
903,6.1972449394431806e-09
904,6.174243782908206e-09
905,6.157950149798808e-09
906,6.139425412499122e-09
907,6.1188809574730385e-09
908,6.088646919977236e-09
909,6.059099888489072e-09
910,6.030512533783394e-09
911,6.0113336530776e-09
912,5.9843339172971355e-09
913,5.946835468506606e-09
914,5.924606139018351e-09
915,5.891630294740935e-09
916,5.8637397160055116e-09
917,5.840858019467987e-09
918,5.813018066902487e-09
919,5.801075175781989e-09
920,5.788030499331853e-09
921,5.771693345479889e-09
922,5.756257692723921e-09
923,5.737014419082698e-09
924,5.722610385561211e-09
925,5.700638183725459e-09
926,5.688508775136825e-09
927,5.677484260502297e-09
928,5.666173308327416e-09
929,5.6501328060676315e-09
930,5.628758348308338e-09
931,5.601040964364756e-09
932,5.566699101677841e-09
933,5.537306613234705e-09
934,5.502220012942871e-09
935,5.474769082525199e-09
936,5.447945206071836e-09
937,5.420741189254841e-09
938,5.401759928247429e-09
939,5.3800519594915386e-09
940,5.373074429826374e-09
941,5.3642450481561355e-09
942,5.3492610341265845e-09
943,5.326980190289987e-09
944,5.307702721779606e-09
945,5.302326577805161e-09
946,5.288915527756899e-09
947,5.275266001802947e-09
948,5.264650049241482e-09
949,5.252558832324894e-09
950,5.248492307430297e-09
951,5.2463020594473164e-09
952,5.23548138176011e-09
953,5.220656351667685e-09
954,5.198057095867625e-09
955,5.181528539566216e-09
956,5.171584049890043e-09
957,5.154848103927634e-09
958,5.136123970572726e-09
959,5.101925104611382e-09
960,5.076999709530128e-09
961,5.057288809950933e-09
962,5.037549932751517e-09
963,5.033686356625822e-09
964,5.024967997258045e-09
965,5.013561565903046e-09
966,4.999428426799568e-09
967,4.997426472641564e-09
968,4.994324953599971e-09
